Emotion,Round,Condition,Location,Mean_Pressure,Max_Pressure,Pressure_Variance,Pressure_Gradient,Median_Force,Contact_Area,Rate_of_Pressure_Change,Pressure_Std,Num_Touches,Max_Touch_Duration,Min_Touch_Duration,Mean_Touch_Duration,Estimated_Sampling_Rate,Max_Touch_Area,PN
Gratitude,round2,torso,torso,6.04420016793633,10.338256233752247,0.9788815274597068,0.1841364163103958,5.764488316960928,0,0.1841364163103958,0.989384418443967,1,0.0436507936507936,0.0436507936507936,0.0436507936507936,22.90909090909091,0,19
Comfort,round1,torso,torso,6.1559965642572045,10.983139692857147,1.2163125411341291,0.1706247381394411,5.801007888617394,0,0.1706247381394411,1.1028656042937095,1,0.039426523297491,0.039426523297491,0.039426523297491,25.363636363636363,0,19
Happiness,round1,torso,torso,6.159890391268917,11.249463160005124,1.4923677242906304,0.1617820801552409,5.65268818686309,1,0.1617820801552409,1.221625034243581,1,0.0694006309148265,0.0694006309148265,0.0694006309148265,28.818181818181817,1,19
Comfort,round3,torso,torso,6.20467097272631,11.110274557999707,1.2834014990744007,0.1780730051949668,5.9193789501460365,1,0.1780730051949668,1.1328731169351671,2,0.0443548387096774,0.0443548387096774,0.0443548387096774,22.545454545454547,1,19
attention,round2,torso,torso,6.224229992151054,12.16091351115836,1.4181809547119624,0.1721895003443352,5.922040967386044,1,0.1721895003443352,1.1908740297411655,2,0.0371621621621621,0.0371621621621621,0.0371621621621621,26.90909090909091,1,19
Happiness,round2,torso,torso,6.033294704169077,9.192479749609037,0.9091015604204488,0.1619660136727816,5.747990461494274,0,0.1619660136727816,0.9534681748335646,0,0,0,0,26.272727272727277,0,21
Gratitude,round1,torso,torso,16.240824791181346,56.10748172829858,69.03647799774171,0.1689180807328562,15.780243911881112,4.951690821256038,0.1689180807328562,8.308819290232622,2,9.415637860082304,0.0452674897119341,4.730452674897119,22.09090909090909,6,21
Comfort,round2,torso,torso,6.340348238101179,10.0834656433281,1.2132665311551971,0.1645278176116748,6.19998407129008,0,0.1645278176116748,1.1014837861517517,2,0.0438247011952191,0.0438247011952191,0.0438247011952191,22.818181818181817,0,21
attention,round1,torso,torso,6.014623247978425,10.50173077832816,1.0513952420530757,0.1533119994431999,5.741085593852031,0,0.1533119994431999,1.0253756589919012,1,0.0364238410596026,0.0364238410596026,0.0364238410596026,27.454545454545453,0,21
Sadness,round3,torso,torso,27.62974485133938,74.91963013856753,514.2543035507268,0.1709767777744346,16.71261353127129,9.487394957983192,0.1709767777744346,22.677175828368195,1,8.78523489932886,8.78523489932886,8.78523489932886,27.09090909090909,11,21
attention,round3,torso,torso,6.341663098097073,11.33083355362728,1.6491543476223904,0.1760332310591316,5.962488519946546,1,0.1760332310591316,1.2841940459379144,3,0.0450819672131147,0.0450819672131147,0.0450819672131147,22.181818181818183,1,21
Anger,round1,torso,torso,14.160397209123598,74.92396814464232,122.04604420553066,0.1671542631897139,9.539683561632806,7.222222222222222,0.1671542631897139,11.047445143811789,9,1.2259036144578312,0.0331325301204819,0.4491298527443105,30.181818181818183,15,21
Gratitude,round3,torso,torso,6.244897367238962,11.464032391962672,1.5278832901116728,0.1628606467599717,5.88584827101321,1,0.1628606467599717,1.236075762286306,4,0.0342679127725856,0.0342679127725856,0.0342679127725856,29.181818181818183,1,21
Love,round1,torso,torso,12.62976443491189,47.02844387750737,68.22605611737428,0.1576557815901212,10.219424175292406,5.078014184397163,0.1576557815901212,8.259906544106554,1,10.074433656957927,10.074433656957927,10.074433656957927,28.09090909090909,8,21
Anger,round3,torso,torso,39.86826263469371,159.34560189175613,1851.1578700541625,0.1803625764448115,18.776337540347875,5.521739130434782,0.1803625764448115,43.02508419578238,1,9.203333333333331,0.11,4.656666666666666,27.272727272727277,7,21
Empathy,round2,torso,torso,12.272221355438624,52.98968002498626,80.56434795737124,0.169421925015492,8.204412548338942,1.7401574803149606,0.169421925015492,8.975764477601405,16,0.706081081081081,0.0743243243243243,0.2996199324324324,26.90909090909091,4,21
Anger,round2,torso,torso,15.03332742509889,88.25689607555678,213.7033903945845,0.1630573104054306,9.951764204141638,8.15126050420168,0.1630573104054306,14.61859741543574,2,9.027586206896553,0.0379310344827586,4.532758620689656,26.363636363636363,12,21
Sadness,round1,torso,torso,32.36165126081598,110.18045122755314,920.4454932077028,0.1760284252543849,16.45873853073925,9.104166666666666,0.1760284252543849,30.338844625458343,1,9.887640449438202,9.887640449438202,9.887640449438202,24.272727272727277,13,21
Love,round2,torso,torso,6.461538847500252,12.088177678366169,1.6692613171827897,0.1597859702402606,6.0857657064761295,1,0.1597859702402606,1.2919989617576284,4,0.0761245674740484,0.0380622837370242,0.0475778546712802,26.272727272727277,1,21
Empathy,round1,torso,torso,12.921005659858176,41.03340918702959,57.06292275860865,0.1456990137329717,11.064405966530222,4.064308681672026,0.1456990137329717,7.554000447352955,2,4.980555555555556,4.583333333333333,4.781944444444445,32.72727272727273,8,21
Happiness,round1,torso,torso,20.29612853129241,76.96240975898006,409.37761946632367,0.1689785405831316,10.82601470545846,8.2,0.1689785405831316,20.233082302662726,1,9.288079470198676,9.288079470198676,9.288079470198676,27.454545454545453,11,21
Sadness,round2,torso,torso,6.236101189877591,11.593306493764482,1.6384989382437007,0.1577079519427823,5.833563798797807,1,0.1577079519427823,1.2800386471680067,3,0.0700636942675159,0.0350318471337579,0.0467091295116772,28.545454545454547,1,21
Gratitude,round2,torso,torso,20.39858354915567,60.655643327166594,149.29235617822462,0.1495744204562526,16.9529963946525,10.247457627118644,0.1495744204562526,12.218525122870789,2,9.405797101449275,0.0637681159420289,4.734782608695652,31.363636363636363,12,21
attention,round2,torso,torso,8.017178474875799,48.31050295704538,31.764859004297215,0.1485283485243295,6.388108203689304,1.1875,0.1485283485243295,5.636032203979783,5,0.1797385620915032,0.0359477124183006,0.1366013071895425,27.818181818181817,2,21
Empathy,round3,torso,torso,6.343092537621653,18.59207252188117,2.9684151915774657,0.1585271390254581,5.7868117973214055,1,0.1585271390254581,1.722908933048252,3,0.1257142857142857,0.0314285714285714,0.0733333333333333,31.818181818181817,1,21
Comfort,round3,torso,torso,6.230158123161001,11.649157384186914,1.784449337987348,0.1634749331867566,5.781083845580095,1,0.1634749331867566,1.3358328256137997,4,0.0340557275541795,0.0340557275541795,0.0340557275541795,29.363636363636363,1,21
Love,round3,torso,torso,6.28167975946437,11.356365653748185,1.633637901325176,0.1593517223009622,5.792996386758435,1,0.1593517223009622,1.2781384515478658,1,0.0342679127725856,0.0342679127725856,0.0342679127725856,29.181818181818183,1,21
Comfort,round1,torso,torso,6.232795054762949,10.997239655084382,1.4996097534277213,0.1589542152896119,5.890220910346939,0,0.1589542152896119,1.2245855435320645,4,0.0327380952380952,0.0327380952380952,0.0327380952380952,30.545454545454547,0,21
Happiness,round3,torso,torso,6.356323662674166,12.613260786657875,1.6503001137545383,0.1518498506312697,5.922705161218728,1,0.1518498506312697,1.2846400716755406,3,0.0658682634730539,0.0329341317365269,0.0439121756487025,30.363636363636363,1,21
Happiness,round3,torso,torso,6.568522935476424,14.263905406838097,2.492544262307325,0.1717418967644059,6.173989232980432,1,0.1717418967644059,1.5787793583358394,6,0.1050955414012738,0.0350318471337579,0.0525477707006369,28.545454545454547,1,32
Comfort,round3,torso,torso,6.243986900413502,12.126472333250026,1.740597071461998,0.1699129569735927,5.7896055474056265,1,0.1699129569735927,1.3193168957691697,2,0.0672782874617737,0.0336391437308868,0.0504587155963302,29.727272727272727,1,32
Comfort,round1,torso,torso,6.522376421922909,13.171484468806938,1.8974095457323528,0.1801670649993847,6.08196505765052,1,0.1801670649993847,1.3774648981851962,6,0.0716612377850162,0.0358306188925081,0.0418023887079261,27.90909090909091,1,32
Love,round2,torso,torso,5.7311907881585,10.383978846608075,1.02623957655298,0.1670729008597449,5.338438650639378,0,0.1670729008597449,1.013034834817135,1,0.0299727520435967,0.0299727520435967,0.0299727520435967,33.36363636363637,0,32
attention,round2,torso,torso,6.17437210904729,12.05057242984268,2.140082652973218,0.1830540886290989,5.683582786679437,1,0.1830540886290989,1.462902133764668,1,0.0794223826714801,0.0794223826714801,0.0794223826714801,25.181818181818183,1,32
Sadness,round2,torso,torso,6.419571009634838,34.548083388490795,5.997123001862307,0.1684191735034215,5.802979776665177,1,0.1684191735034215,2.448902407582284,3,0.0911602209944751,0.0303867403314917,0.0506445672191528,32.90909090909091,1,32
Empathy,round1,torso,torso,6.257893419009434,12.809156173666931,1.4847398457783014,0.1739319227551341,5.836875206325685,1,0.1739319227551341,1.218499013449868,4,0.066465256797583,0.0332326283987915,0.0415407854984894,30.09090909090909,1,32
Happiness,round1,torso,torso,6.115192567298397,11.97445928218268,1.5899620336828315,0.175806648422823,5.704911461170937,1,0.175806648422823,1.2609369665779615,2,0.0696202531645569,0.0348101265822784,0.0522151898734177,28.727272727272727,1,32
Love,round3,torso,torso,6.159509007959724,10.19072954769643,1.4275657179553929,0.1717509632105182,5.762076674184447,0,0.1717509632105182,1.1948078163267066,3,0.0316091954022988,0.0316091954022988,0.0316091954022988,31.63636363636364,0,32
Gratitude,round2,torso,torso,6.293579079772964,15.497503447308208,2.067825084679728,0.1768872720994312,5.874153416095815,1,0.1768872720994312,1.4379934230307618,3,0.06875,0.034375,0.0458333333333333,29.09090909090909,1,32
Empathy,round3,torso,torso,6.083478272865476,10.709825968046388,1.2315913792182496,0.186759619880526,5.765421528850174,0,0.186759619880526,1.109770867890417,1,0.0419847328244274,0.0419847328244274,0.0419847328244274,23.818181818181817,0,32
Gratitude,round3,torso,torso,5.8227417253870986,8.366635923,0.8309588592455681,0.188136187221657,5.437502169158666,0,0.188136187221657,0.9115694483941243,0,0,0,0,20.818181818181817,0,32
Sadness,round3,torso,torso,6.070335447537366,11.435239392031717,1.1590384634164188,0.1689869710994175,5.835778707724291,1,0.1689869710994175,1.0765864867331465,1,0.0574412532637075,0.0574412532637075,0.0574412532637075,34.81818181818182,1,32
Anger,round2,torso,torso,6.167055712839495,12.891914397101177,1.9217608254802945,0.1669697163112523,5.725692022611598,1,0.1669697163112523,1.38627588361058,3,0.0602739726027397,0.0301369863013698,0.0401826484018264,33.18181818181818,1,32
Sadness,round1,torso,torso,6.146099346411096,12.184514206287746,1.712393683445729,0.1686939935367785,5.718066357884355,1,0.1686939935367785,1.3085846107324235,0,0.0733333333333333,0.0733333333333333,0.0733333333333333,27.272727272727277,1,32
Empathy,round2,torso,torso,6.111971694892586,9.89450584170386,1.085910540025038,0.1664311401102168,5.834479947342899,0,0.1664311401102168,1.042070314338259,0,0,0,0,32.72727272727273,0,32
Anger,round3,torso,torso,6.292417975763753,13.0572931711047,2.1781333232610574,0.1712098933874411,5.729073425299839,1,0.1712098933874411,1.4758500341366183,6,0.06875,0.034375,0.0401041666666666,29.09090909090909,1,32
attention,round3,torso,torso,5.876352584221599,9.11046146073513,0.846311286835239,0.1684158046458328,5.60621422048136,0,0.1684158046458328,0.9199517850600862,0,0,0,0,29.727272727272727,0,32
Anger,round1,torso,torso,5.804500816133674,9.861302097473285,0.7521617839538757,0.168209358850628,5.5792382418075634,0,0.168209358850628,0.867272612247081,0,0,0,0,31.454545454545453,0,32
Comfort,round2,torso,torso,5.587284455927072,9.456354533058583,0.6589149867327498,0.1659063696192772,5.341342633041523,0,0.1659063696192772,0.811735786283166,0,0,0,0,32.81818181818182,0,32
Love,round1,torso,torso,6.298119614106262,11.427002372507143,1.7808272366532258,0.172108493351046,5.8462582312222855,1,0.172108493351046,1.3344763904442918,5,0.0668693009118541,0.033434650455927,0.0401215805471124,29.90909090909091,1,32
attention,round1,torso,torso,6.620645024,14.572095900299535,2.55223162736706,0.1898598628691662,6.16759846912016,1,0.1898598628691662,1.5975705390896076,9,0.1746031746031746,0.0349206349206349,0.0543209876543209,28.63636363636364,1,32
Happiness,round2,torso,torso,6.627753667770133,15.877329543381093,2.569505809279354,0.174743484865493,6.123918954483525,1,0.174743484865493,1.602967812926808,9,0.0924369747899159,0.0308123249299719,0.0513538748832866,32.45454545454545,1,32
Gratitude,round1,torso,torso,6.065001658864624,10.382927876456773,1.0835303485480074,0.1836819479944285,5.776531460026052,0,0.1836819479944285,1.0409276384782986,2,0.0387323943661971,0.0387323943661971,0.0387323943661971,25.818181818181817,0,32
attention,round2,torso,torso,10.523703345000678,83.68695580502519,109.3460446894432,0.1687522614074845,6.707025462024252,1.8541666666666667,0.1687522614074845,10.456865911421222,12,0.3273809523809524,0.0327380952380952,0.1418650793650794,30.545454545454547,5,07
Comfort,round2,torso,torso,7.508548465739405,23.91395774803789,9.786986326067373,0.1968634785002845,6.340237338532111,2.75,0.1968634785002845,3.1284159451817417,7,0.7360594795539034,0.0408921933085501,0.2103027084439724,24.454545454545453,7,07
Happiness,round1,torso,torso,6.674524250481447,19.223074525880005,3.3853927412821383,0.1759265078637127,6.065256326356376,1.2307692307692308,0.1759265078637127,1.8399436788342567,10,0.3804034582132565,0.031700288184438,0.1426512968299711,31.545454545454547,3,07
Love,round1,torso,torso,19.708301074042573,98.42199275170756,328.5285103515075,0.1878547484238205,11.98263345813974,17.737704918032787,0.1878547484238205,18.125355454487163,3,4.748633879781421,0.0300546448087431,3.145719489981785,33.27272727272727,46,07
Gratitude,round2,torso,torso,8.37775003004236,35.903274695706884,15.790366561235134,0.158036475100814,6.831466319204878,1.6,0.158036475100814,3.9737094208352897,5,2.937888198757764,0.1024844720496894,0.6832298136645962,29.272727272727277,3,07
Happiness,round3,torso,torso,8.12997440679821,39.86526485150746,13.019679593307938,0.1781025643530078,7.016782156442842,4.125,0.1781025643530078,3.608279311986246,9,1.6632302405498285,0.0378006872852233,0.3192058037418863,26.454545454545453,10,07
Sadness,round3,torso,torso,8.229465750168888,27.53125644295741,12.716853535983873,0.1729726164580431,6.882660132259515,3.826923076923077,0.1729726164580431,3.5660697603922262,8,2.527508090614887,0.0355987055016181,0.4939320388349515,28.09090909090909,12,07
Empathy,round2,torso,torso,8.229718854163073,43.13781499282194,15.92118543471459,0.1579694790980325,7.034186133271837,2.942622950819672,0.1579694790980325,3.9901360170694167,16,1.4055555555555557,0.0305555555555555,0.2788194444444444,32.72727272727273,7,07
Sadness,round1,torso,torso,22.00387869811704,100.32058686527682,592.558576330748,0.1786599866103431,11.30403170345349,6.7560975609756095,0.1786599866103431,24.34252608770807,4,3.312267657992565,0.0408921933085501,0.8587360594795538,24.454545454545453,9,07
Empathy,round1,torso,torso,7.3469192718754,24.51118215653419,5.2500925609907485,0.1695651683525602,6.737233971218607,1.5507246376811594,0.1695651683525602,2.291308045853012,22,0.8293650793650793,0.0436507936507936,0.2063492063492063,22.90909090909091,3,07
attention,round1,torso,torso,22.924934496403463,132.64850640068352,723.6154528426977,0.1862704816224119,10.933053025421184,3.743243243243243,0.1862704816224119,26.900101353762548,8,1.8453947368421053,0.0361842105263157,0.3392269736842105,27.63636363636364,7,07
Sadness,round2,torso,torso,8.157634005108525,24.96154049,9.580681433689856,0.1825282660372482,6.971970947354224,3.411392405063291,0.1825282660372482,3.095267586766911,6,3.390163934426229,0.1081967213114754,1.003825136612022,27.727272727272727,7,07
Love,round3,torso,torso,17.900079194449237,94.72314284163124,316.1013125345671,0.1909602715938785,10.917170966663498,23.64848484848485,0.1909602715938785,17.77923824393405,2,9.106329113924051,0.1113924050632911,4.608860759493672,35.90909090909091,66,07
Anger,round1,torso,torso,13.207196720908287,79.24051936326765,144.437145497214,0.1957184772497232,8.960570725336748,4.012195121951219,0.1957184772497232,12.018200593150956,8,4.517857142857143,0.0392857142857142,0.8299107142857143,25.454545454545453,10,07
Happiness,round2,torso,torso,8.615612542856631,30.73615382187461,18.01517352130054,0.1618194852540254,6.857989416143977,3.710526315789474,0.1618194852540254,4.244428527057623,9,1.2284263959390862,0.0279187817258883,0.2481669486745628,35.81818181818182,7,07
Empathy,round3,torso,torso,8.934535586034297,55.92360517595724,34.40199168697999,0.1692913853646562,6.957273635253005,3.1346153846153846,0.1692913853646562,5.865321106894318,8,1.439252336448598,0.0342679127725856,0.514018691588785,29.181818181818183,10,07
Anger,round3,torso,torso,19.63440548045203,122.02832675268448,595.4210731338583,0.1817255741037603,9.982825010098342,3.957597173144877,0.1817255741037603,24.40125146655102,3,8.09375,0.375,2.958333333333333,32,11,07
Anger,round2,torso,torso,12.844574698020091,77.44721533638854,120.9513469442335,0.1664164834163823,8.689713682941163,2.480225988700565,0.1664164834163823,10.997788275113932,13,3.015576323987539,0.0342679127725856,0.4850227653965971,29.181818181818183,8,07
Gratitude,round1,torso,torso,6.99249331463746,12.588235405625372,2.91489157477024,0.1650935049746785,6.4707201151887626,1.0434782608695652,0.1650935049746785,1.7073053548707215,19,0.6346153846153846,0.0352564102564102,0.1929824561403508,28.363636363636363,2,07
Gratitude,round3,torso,torso,13.723539661349786,98.41160740756597,180.50435353901705,0.1811779417886261,8.550426183093645,7.955801104972376,0.1811779417886261,13.435190863512773,5,4.925925925925926,0.2962962962962963,1.385185185185185,27,15,07
Comfort,round3,torso,torso,6.7348908536427015,21.24262935225329,5.931971277292686,0.1785733114477372,6.008376981504886,1.105263157894737,0.1785733114477372,2.435563852025376,5,0.3378839590443686,0.0375426621160409,0.1651877133105802,26.63636363636364,2,07
Love,round2,torso,torso,27.980563484610663,127.90360341420973,696.8518662954787,0.1915587854411231,15.34733342301444,33.166666666666664,0.1915587854411231,26.397951933729228,1,10.125827814569536,10.125827814569536,10.125827814569536,27.454545454545453,47,07
Comfort,round1,torso,torso,15.822166470897589,55.35649189589093,142.94530837061907,0.1759979756236579,10.882535111195338,8.758474576271187,0.1759979756236579,11.95597375250628,4,5.3583138173302105,0.0257611241217798,1.5843091334894612,38.81818181818182,13,07
attention,round3,torso,torso,13.099426945584812,91.66720150515822,179.51005570569555,0.1786246568109764,7.293970553012574,1.6666666666666667,0.1786246568109764,13.39813627732214,11,0.3223443223443223,0.0805860805860805,0.1868131868131868,24.818181818181817,5,07
attention,round2,torso,torso,10.721616760521606,93.40702960945946,121.59414943143165,0.1577595650353167,7.5416854708790995,1.705128205128205,0.1577595650353167,11.026973720447131,21,0.4489795918367347,0.0374149659863945,0.1532231940395205,26.727272727272727,5,26
Empathy,round3,torso,torso,9.491346580140068,28.114844883663608,15.428502184888057,0.1450748166358385,8.621624915510207,5.784037558685446,0.1450748166358385,3.927913209948516,1,9.26086956521739,9.26086956521739,9.26086956521739,23,10,26
Happiness,round1,torso,torso,16.002133955815086,92.4134860410312,209.9555060978039,0.2109460696314616,11.144235415385564,8.689473684210526,0.2109460696314616,14.489841479388376,4,4.45136186770428,0.4280155642023346,2.043774319066148,23.363636363636363,20,26
Empathy,round1,torso,torso,11.83353038127136,69.46582468283412,97.1702885377058,0.1680670506313357,8.461468055329807,1.5048543689320388,0.1680670506313357,9.857499101582803,8,1.4092526690391458,0.0782918149466192,0.5627224199288257,25.545454545454547,3,26
Sadness,round2,torso,torso,22.15816497860161,92.39662359356606,426.8026237021661,0.2009131070126112,13.936893643103666,29.157894736842103,0.2009131070126112,20.65920191348557,2,8.649572649572649,0.376068376068376,4.512820512820513,21.272727272727277,46,26
Love,round3,torso,torso,7.766283514197856,25.65008187756034,8.32806269136772,0.1842354240800366,6.8100070945340745,2.8072289156626504,0.1842354240800366,2.8858382995877854,14,1.004566210045662,0.0502283105022831,0.3910632746249184,19.90909090909091,8,26
Gratitude,round2,torso,torso,13.19613012931014,106.4946594312909,95.50112820951657,0.156053695543459,10.397841528563358,5.089605734767025,0.156053695543459,9.772467866896086,2,5.56508875739645,3.677514792899408,4.621301775147929,30.727272727272727,18,26
Comfort,round1,torso,torso,10.677038589289973,73.53064940219286,89.38291357298891,0.1650043181775762,7.207167116490583,3.588235294117647,0.1650043181775762,9.454253729035884,11,1.30625,0.034375,0.35,29.09090909090909,8,26
Happiness,round3,torso,torso,11.71056178873175,95.16241146852312,112.22495299596868,0.1750843122506497,8.518006189636754,4.867768595041323,0.1750843122506497,10.593627943059388,10,1.9077490774907748,0.1217712177121771,0.5439114391143911,24.63636363636364,16,26
Comfort,round3,torso,torso,22.39879238441465,94.63982263557796,420.7975013619877,0.1833957551228499,13.244105563817264,20.81304347826087,0.1833957551228499,20.513349345291903,1,9.516853932584269,9.516853932584269,9.516853932584269,24.272727272727277,27,26
Love,round2,torso,torso,9.011175543092282,85.49305450848611,43.12382100181144,0.1715625700944912,7.192763033420137,3.3421052631578947,0.1715625700944912,6.56687300028038,16,1.3710144927536232,0.0318840579710144,0.3547101449275362,31.363636363636363,11,26
Anger,round1,torso,torso,21.031742224351056,99.3020596086954,354.6675254543076,0.1746308268212135,12.0797771796978,18.199095022624437,0.1746308268212135,18.83261865631829,1,9.608695652173912,9.608695652173912,9.608695652173912,23,24,26
attention,round1,torso,torso,9.455819604030168,48.33584090600064,48.04606713716996,0.1577015107722204,6.505634028174606,1.6666666666666667,0.1577015107722204,6.931527042230302,5,0.2123552123552123,0.0849420849420849,0.1613899613899613,23.545454545454547,2,26
Love,round1,torso,torso,7.330951412053993,20.096252355454585,6.2288800201394645,0.1903078778946297,6.451117875963215,1.4406779661016949,0.1903078778946297,2.495772429557524,14,0.9877551020408164,0.0448979591836734,0.2565597667638483,22.272727272727277,3,26
Anger,round2,torso,torso,15.227533388601788,77.07241388967519,133.4475488517633,0.1696868077596733,11.761932063278994,14.19905213270142,0.1696868077596733,11.55195000213225,3,9.545454545454543,0.0454545454545454,2.4204545454545454,22,19,26
Anger,round3,torso,torso,25.0795820599414,96.4370156740273,566.5012418118553,0.1751714969916486,12.231853815632302,14.261224489795918,0.1751714969916486,23.80128655791227,1,10.097014925373134,10.097014925373134,10.097014925373134,24.363636363636363,21,26
Happiness,round2,torso,torso,9.64510868584317,50.546430928861625,43.40736394463389,0.1932710105116415,7.200817354027951,2.8115942028985508,0.1932710105116415,6.588426515081874,11,1.21,0.0549999999999999,0.3699999999999999,18.181818181818183,8,26
Gratitude,round1,torso,torso,21.625798505862058,89.8337190963644,427.4618541787819,0.1775235920784413,14.40027005152074,8.893939393939394,0.1775235920784413,20.67515064464542,5,7.573076923076923,0.0423076923076923,1.726153846153846,23.63636363636364,14,26
Comfort,round2,torso,torso,32.59960487090228,116.21843071411776,785.9595715995664,0.1728595865084915,19.900024539577025,23.772,0.1728595865084915,28.03497051183693,4,8.306122448979592,0.0374149659863945,2.385204081632653,26.727272727272727,32,26
Gratitude,round3,torso,torso,16.972452322082166,90.83424452131888,214.1684854094206,0.1472814725599495,11.506956765942808,9.863636363636363,0.1472814725599495,14.634496418032995,1,8.353951890034365,8.353951890034365,8.353951890034365,26.454545454545453,21,26
Empathy,round2,torso,torso,16.773278897591986,118.06333153209287,256.48446385240595,0.1691232212090452,11.38226684872185,12.24907063197026,0.1691232212090452,16.01513233952208,4,6.092307692307692,0.0338461538461538,2.301538461538461,29.545454545454547,22,26
Sadness,round1,torso,torso,12.550708591670787,40.95793484197563,56.39421709315193,0.1744018985391457,10.289192963678335,9.494565217391305,0.1744018985391457,7.5096083182248545,2,8.158333333333333,0.5958333333333333,4.377083333333333,21.818181818181817,15,26
Sadness,round3,torso,torso,45.14446251503944,116.38480500164384,1221.0732243729135,0.1751260380232219,34.114405493526064,30.76,0.1751260380232219,34.943858178125,1,9.555984555984557,9.555984555984557,9.555984555984557,23.545454545454547,39,26
attention,round3,torso,torso,14.459922575462256,60.18773055322309,144.4725730556815,0.1600176639373658,9.52755829003565,1.872340425531915,0.1600176639373658,12.019674415543935,14,0.7079207920792079,0.0544554455445544,0.1983734087694484,18.363636363636363,5,26
Empathy,round1,torso,torso,6.944960346648599,18.720679014811424,4.6806840656739706,0.1580177051819765,6.182364926448239,1.5737704918032789,0.1580177051819765,2.163488864236183,8,0.7573770491803279,0.0360655737704918,0.3110655737704918,27.727272727272727,3,24
Sadness,round2,torso,torso,7.61154878950228,17.10369427145184,5.608809481139832,0.1807689237077121,6.930420974947452,1.486842105263158,0.1807689237077121,2.3682925244023028,18,2.2509652509652507,0.0424710424710424,0.2784212784212784,23.545454545454547,3,24
Happiness,round3,torso,torso,20.034083177698488,118.76835820098285,418.059877248879,0.1816089015463878,11.235429444104918,3.6458333333333335,0.1816089015463878,20.44651259381117,13,2.4242424242424243,0.1515151515151515,0.5804195804195803,33,8,24
Love,round3,torso,torso,16.192339217852126,97.78208451388134,341.47511250112854,0.1770568468106182,8.287308672217218,7.316831683168317,0.1770568468106182,18.47904522698964,6,3.7078651685393256,0.0411985018726591,0.7415730337078651,24.272727272727277,13,24
Empathy,round3,torso,torso,6.264733339673061,10.779566569526782,1.1189430968113363,0.1739842880216724,5.887934258995598,0,0.1739842880216724,1.057801066747116,2,0.0458333333333333,0.0458333333333333,0.0458333333333333,21.818181818181817,0,24
attention,round2,torso,torso,19.54368294567228,127.4836702669432,405.51778099063966,0.1984861909881295,10.455540388498903,2.823529411764706,0.1984861909881295,20.137472060579988,19,0.8118081180811808,0.040590405904059,0.3332685958438531,24.63636363636364,6,24
Comfort,round3,torso,torso,6.764178534923832,22.588780859565404,4.510310239648442,0.1779230632382582,6.257838227102549,2.333333333333333,0.1779230632382582,2.1237490999758992,8,0.316546762589928,0.039568345323741,0.1384892086330935,25.272727272727277,7,24
Happiness,round1,torso,torso,14.636940777619277,93.03817000310838,165.57529680094672,0.3005950212179762,9.512734158469671,4.0109289617486334,0.3005950212179762,12.86760649075603,9,2.773913043478261,0.1913043478260869,1.0096618357487923,20.90909090909091,10,24
Comfort,round1,torso,torso,7.581880025623505,38.52136316247744,14.30920733818913,0.2028624835939792,6.371490541855676,3.4081632653061225,0.2028624835939792,3.782751292140303,10,1.7563025210084031,0.0462184873949579,0.3142857142857143,21.63636363636364,9,24
Love,round2,torso,torso,20.04371664479163,111.03759545850268,500.1897656654988,0.194657815879776,10.171315866319295,17.58125,0.194657815879776,22.36492266173748,4,6.395348837209303,0.0426356589147286,1.7693798449612406,23.454545454545453,30,24
Gratitude,round2,torso,torso,9.826410128368533,63.17203286269278,31.61784064898741,0.1803262857776179,8.093535603090569,10.176706827309236,0.1803262857776179,5.622974359623865,2,8.169381107491857,1.003257328990228,4.586319218241043,27.90909090909091,22,24
Anger,round1,torso,torso,34.282048872113066,142.49793527847098,1246.6150777418438,0.2201170593149606,16.157563712323967,16.232558139534884,0.2201170593149606,35.30743657845814,10,2.848920863309353,0.039568345323741,0.5341726618705036,25.272727272727277,34,24
Gratitude,round3,torso,torso,12.44856568825695,76.45912806973585,100.1430809775702,0.1942081337022662,9.171676721910554,16.098591549295776,0.1942081337022662,10.007151491686844,2,4.828244274809161,4.198473282442748,4.513358778625955,23.818181818181817,30,24
Love,round1,torso,torso,12.104563994414669,81.74371859522753,83.51028826355277,0.2106364951216159,8.848026471388124,9.378995433789957,0.2106364951216159,9.138396372643989,6,5.431677018633541,0.0683229813664596,1.263975155279503,29.272727272727277,24,24
Comfort,round2,torso,torso,6.981218558532837,28.973073192164776,4.994791677597623,0.1944581549631338,6.271039189319652,1.3902439024390243,0.1944581549631338,2.2349030577628244,23,0.2382671480144404,0.03971119133574,0.0932349709621723,25.181818181818183,3,24
Anger,round3,torso,torso,44.53129387013189,147.77552739727977,1383.8048986715364,0.2411831959237876,29.99732308406191,27.634361233480178,0.2411831959237876,37.19952820495895,2,9.221804511278195,0.1654135338345864,4.693609022556391,24.181818181818183,46,24
Anger,round2,torso,torso,39.04691139255186,170.18891706702811,1410.5764286717151,0.2624862366635657,23.49895130099886,18.251655629139076,0.2624862366635657,37.55764141518628,10,5.694117647058823,0.0431372549019607,0.6729411764705882,23.181818181818183,42,24
attention,round3,torso,torso,20.745485485292008,110.79146015219146,391.1237510108506,0.1812203846356554,12.68086483842028,5.285714285714286,0.1812203846356554,19.77684886453984,16,2.549206349206349,0.0349206349206349,0.4408730158730158,28.63636363636364,14,24
